0.003	1.000000	0.000000
0.007	0.754692	0.766098
0.013	0.673236	1.055123
0.018	0.634077	1.202939
0.022	0.612518	1.287180
0.028	0.599664	1.338475
0.033	0.591514	1.371447
0.037	0.586040	1.393820
0.043	0.582132	1.409916
0.048	0.579158	1.422245
0.052	0.576749	1.432293
0.058	0.574681	1.440952
0.062	0.572824	1.448765
0.068	0.571095	1.456058
0.072	0.569446	1.463033
0.077	0.567847	1.469814
0.083	0.566279	1.476474
0.088	0.564731	1.483059
0.092	0.563197	1.489599
0.098	0.561672	1.496110
0.103	0.560153	1.502603
0.107	0.558640	1.509084
0.113	0.557130	1.515557
0.118	0.555624	1.522024
0.122	0.554122	1.528488
0.128	0.552622	1.534948
0.133	0.551125	1.541406
0.138	0.549631	1.547861
0.143	0.548139	1.554314
0.147	0.546651	1.560765
0.152	0.545165	1.567214
0.158	0.543682	1.573660
0.163	0.542201	1.580105
0.168	0.540723	1.586547
0.173	0.539248	1.592987
0.177	0.537776	1.599424
0.182	0.536307	1.605859
0.188	0.534840	1.612291
0.193	0.533376	1.618721
0.198	0.531915	1.625148
0.203	0.530457	1.631573
0.208	0.529002	1.637994
0.212	0.527549	1.644412
0.217	0.526100	1.650828
0.223	0.524653	1.657240
0.228	0.523209	1.663649
0.233	0.521769	1.670055
0.238	0.520331	1.676457
0.242	0.518896	1.682855
0.247	0.517465	1.689250
0.253	0.516036	1.695640
0.258	0.514610	1.702027
0.263	0.513188	1.708410
0.268	0.511769	1.714788
0.273	0.510353	1.721162
0.278	0.508940	1.727532
0.283	0.507530	1.733897
0.288	0.506124	1.740257
0.292	0.504721	1.746612
0.297	0.503321	1.752961
0.302	0.501925	1.759306
0.307	0.500532	1.765645
0.312	0.499142	1.771978
0.318	0.497756	1.778305
0.323	0.496374	1.784626
0.328	0.494995	1.790941
0.333	0.493620	1.797249
0.338	0.492248	1.803550
0.343	0.490880	1.809845
0.348	0.489516	1.816132
0.352	0.488155	1.822411
0.357	0.486798	1.828683
0.362	0.485446	1.834947
0.367	0.484097	1.841202
0.372	0.482752	1.847449
0.378	0.481412	1.853687
0.383	0.480075	1.859916
0.388	0.478743	1.866135
0.393	0.477415	1.872344
0.398	0.476091	1.878543
0.403	0.474771	1.884732
0.408	0.473457	1.890909
0.413	0.472146	1.897075
0.417	0.470841	1.903229
0.422	0.469540	1.909371
0.427	0.468244	1.915501
0.432	0.466952	1.921617
0.438	0.465666	1.927720
0.443	0.464385	1.933808
0.448	0.463109	1.939882
0.453	0.461838	1.945941
0.458	0.460573	1.951984
0.463	0.459313	1.958011
0.468	0.458059	1.964021
0.473	0.456810	1.970014
0.478	0.455568	1.975988
0.482	0.454331	1.981943
0.487	0.453101	1.987879
0.492	0.451877	1.993795
0.497	0.450659	1.999690
0.503	0.449448	2.005563
0.508	0.448243	2.011413
0.512	0.447046	2.017240
0.517	0.445855	2.023043
0.522	0.444672	2.028820
0.527	0.443496	2.034571
0.532	0.442328	2.040295
0.537	0.441167	2.045991
0.542	0.440015	2.051657
0.547	0.438871	2.057293
0.552	0.437735	2.062898
0.557	0.436608	2.068470
0.562	0.435489	2.074009
0.568	0.434380	2.079512
0.573	0.433280	2.084979
0.578	0.432189	2.090408
0.583	0.431109	2.095798
0.588	0.430039	2.101148
0.593	0.428978	2.106455
0.598	0.427929	2.111720
0.603	0.426891	2.116939
0.608	0.425864	2.122112
0.613	0.424848	2.127236
0.618	0.423844	2.132311
0.623	0.422853	2.137334
0.628	0.421874	2.142304
0.633	0.420907	2.147219
0.638	0.419954	2.152077
0.642	0.419015	2.156877
0.647	0.418089	2.161616
0.652	0.417178	2.166292
0.657	0.416281	2.170904
0.662	0.415399	2.175450
0.667	0.414532	2.179928
0.672	0.413681	2.184336
0.677	0.412845	2.188671
0.682	0.412027	2.192933
0.688	0.411224	2.197119
0.693	0.410439	2.201227
0.698	0.409671	2.205256
0.703	0.408921	2.209203
0.708	0.408189	2.213067
0.713	0.407475	2.216846
0.718	0.406779	2.220539
0.723	0.406103	2.224144
0.728	0.405445	2.227659
0.733	0.404807	2.231084
0.738	0.404188	2.234416
0.743	0.403589	2.237655
0.748	0.403010	2.240801
0.753	0.402450	2.243851
0.758	0.401911	2.246806
0.763	0.401392	2.249665
0.768	0.400893	2.252427
0.772	0.400414	2.255094
0.777	0.399955	2.257664
0.782	0.399516	2.260139
0.787	0.399096	2.262519
0.792	0.398696	2.264804
0.797	0.398316	2.266997
0.802	0.397954	2.269099
0.807	0.397610	2.271111
0.812	0.397285	2.273035
0.818	0.396977	2.274875
0.823	0.396686	2.276634
0.828	0.396411	2.278313
0.833	0.396152	2.279918
0.838	0.395907	2.281452
0.843	0.395676	2.282921
0.848	0.395457	2.284329
0.853	0.395249	2.285683
0.858	0.395051	2.286989
0.863	0.394862	2.288256
0.868	0.394679	2.289492
0.873	0.394501	2.290706
0.878	0.394325	2.291910
0.883	0.394148	2.293116
0.888	0.393969	2.294338
0.893	0.393784	2.295594
0.897	0.393588	2.296902
0.902	0.393378	2.298283
0.907	0.393148	2.299762
0.912	0.392893	2.301370
0.917	0.392606	2.303140
0.922	0.392279	2.305112
0.927	0.391902	2.307334
0.932	0.391464	2.309862
0.938	0.390952	2.312764
0.943	0.390349	2.316122
0.948	0.389636	2.320035
0.953	0.388788	2.324624
0.958	0.387776	2.330041
0.963	0.386562	2.336475
0.968	0.385099	2.344170
0.973	0.383325	2.353440
0.978	0.381159	2.364700
0.983	0.378491	2.378508
0.988	0.374764	2.393575
0.993	0.341007	2.259507
0.998	0.100000	0.000000
