0.406	0.469875	1.909324
0.409	0.469199	1.912521
0.411	0.468523	1.915715
0.414	0.467849	1.918908
0.416	0.467175	1.922098
0.419	0.466503	1.925286
0.421	0.465832	1.928471
0.424	0.465162	1.931654
0.426	0.464493	1.934835
0.429	0.463825	1.938013
0.431	0.463158	1.941189
0.434	0.462492	1.944362
0.436	0.461827	1.947532
0.439	0.461164	1.950699
0.441	0.460501	1.953864
0.444	0.459840	1.957026
0.446	0.459180	1.960185
0.449	0.458521	1.963341
0.451	0.457863	1.966493
0.454	0.457207	1.969643
0.456	0.456552	1.972790
0.459	0.455898	1.975933
0.461	0.455245	1.979073
0.464	0.454593	1.982209
0.466	0.453943	1.985342
0.469	0.453294	1.988471
0.471	0.452647	1.991596
0.474	0.452001	1.994718
0.476	0.451356	1.997836
0.479	0.450712	2.000950
0.481	0.450070	2.004060
0.484	0.449429	2.007165
0.486	0.448790	2.010267
0.489	0.448152	2.013364
0.491	0.447516	2.016456
0.494	0.446881	2.019544
0.496	0.446248	2.022628
0.499	0.445616	2.025706
0.501	0.444986	2.028780
0.504	0.444357	2.031848
0.506	0.443730	2.034912
0.509	0.443105	2.037970
0.511	0.442481	2.041022
0.514	0.441859	2.044070
0.516	0.441239	2.047111
0.519	0.440620	2.050147
0.521	0.440003	2.053176
0.524	0.439388	2.056200
0.526	0.438775	2.059217
0.529	0.438163	2.062228
0.531	0.437554	2.065232
0.534	0.436946	2.068230
0.536	0.436341	2.071220
0.539	0.435737	2.074204
0.541	0.435135	2.077180
0.544	0.434536	2.080149
0.546	0.433938	2.083110
0.549	0.433343	2.086064
0.551	0.432749	2.089009
0.554	0.432158	2.091946
0.556	0.431570	2.094875
0.559	0.430983	2.097795
0.561	0.430399	2.100706
0.564	0.429817	2.103608
0.566	0.429238	2.106501
0.569	0.428661	2.109384
0.571	0.428086	2.112258
0.574	0.427514	2.115121
0.576	0.426945	2.117974
0.579	0.426378	2.120817
0.581	0.425814	2.123649
0.584	0.425253	2.126469
0.586	0.424695	2.129279
0.589	0.424139	2.132077
0.591	0.423586	2.134862
0.594	0.423037	2.137636
0.596	0.422490	2.140397
0.599	0.421946	2.143145
0.601	0.421406	2.145880
0.604	0.420869	2.148602
0.606	0.420335	2.151310
0.609	0.419804	2.154003
0.611	0.419277	2.156682
0.614	0.418753	2.159347
0.616	0.418233	2.161996
0.619	0.417716	2.164629
0.621	0.417203	2.167247
0.624	0.416694	2.169848
0.626	0.416189	2.172433
0.629	0.415687	2.175000
0.631	0.415190	2.177550
0.634	0.414697	2.180082
0.636	0.414207	2.182596
0.639	0.413722	2.185091
0.641	0.413241	2.187567
0.644	0.412765	2.190023
0.646	0.412293	2.192459
0.649	0.411826	2.194875
0.651	0.411363	2.197270
0.654	0.410905	2.199644
0.656	0.410451	2.201995
0.659	0.410003	2.204325
0.661	0.409559	2.206632
0.664	0.409121	2.208916
0.666	0.408688	2.211176
0.669	0.408260	2.213412
0.671	0.407837	2.215623
0.674	0.407419	2.217810
0.676	0.407007	2.219971
0.679	0.406601	2.222106
0.681	0.406200	2.224215
0.684	0.405805	2.226297
0.686	0.405416	2.228352
0.689	0.405033	2.230379
0.691	0.404655	2.232378
0.694	0.404284	2.234348
0.696	0.403919	2.236290
0.699	0.403560	2.238202
0.701	0.403207	2.240084
0.704	0.402861	2.241937
0.706	0.402521	2.243758
0.709	0.402187	2.245549
0.711	0.401860	2.247309
0.714	0.401540	2.249037
0.716	0.401226	2.250733
0.719	0.400919	2.252398
0.721	0.400619	2.254029
0.724	0.400325	2.255629
0.726	0.400039	2.257195
0.729	0.399759	2.258728
0.731	0.399486	2.260229
0.734	0.399220	2.261695
0.736	0.398960	2.263129
0.739	0.398708	2.264529
0.741	0.398463	2.265895
0.744	0.398224	2.267228
0.746	0.397993	2.268527
0.749	0.397768	2.269792
0.751	0.397551	2.271024
0.754	0.397340	2.272223
0.756	0.397136	2.273389
0.759	0.396938	2.274521
0.761	0.396748	2.275621
0.764	0.396564	2.276688
0.766	0.396387	2.277722
0.769	0.396216	2.278725
0.771	0.396052	2.279696
0.774	0.395894	2.280635
0.776	0.395743	2.281544
0.779	0.395597	2.282422
0.781	0.395458	2.283270
0.784	0.395325	2.284089
0.786	0.395198	2.284879
0.789	0.395077	2.285640
0.791	0.394961	2.286373
0.794	0.394851	2.287079
0.796	0.394746	2.287759
0.799	0.394647	2.288412
0.801	0.394552	2.289040
0.804	0.394463	2.289644
0.806	0.394379	2.290223
0.809	0.394299	2.290780
0.811	0.394224	2.291313
0.814	0.394154	2.291825
0.816	0.394087	2.292316
0.819	0.394025	2.292786
0.821	0.393967	2.293236
0.824	0.393913	2.293668
0.826	0.393863	2.294082
0.829	0.393816	2.294477
0.831	0.393773	2.294857
0.834	0.393733	2.295220
0.836	0.393696	2.295568
0.839	0.393662	2.295901
0.841	0.393630	2.296220
0.844	0.393602	2.296526
0.846	0.393576	2.296820
0.849	0.393553	2.297101
0.851	0.393532	2.297371
0.854	0.393513	2.297631
0.856	0.393496	2.297880
0.859	0.393482	2.298120
0.861	0.393469	2.298351
0.864	0.393458	2.298574
0.866	0.393448	2.298789
0.869	0.393440	2.298997
0.871	0.393433	2.299199
0.874	0.393428	2.299394
0.876	0.393424	2.299584
0.879	0.393421	2.299768
0.881	0.393418	2.299949
0.884	0.393417	2.300125
0.886	0.393416	2.300298
0.889	0.393416	2.300469
0.891	0.393417	2.300638
0.894	0.393418	2.300805
0.896	0.393418	2.300972
0.899	0.393419	2.301139
0.901	0.393420	2.301307
0.904	0.393421	2.301477
0.906	0.393420	2.301651
0.909	0.393419	2.301829
0.911	0.393417	2.302013
0.914	0.393413	2.302205
0.916	0.393408	2.302406
0.919	0.393400	2.302619
0.921	0.393389	2.302847
0.924	0.393375	2.303092
0.926	0.393357	2.303358
0.929	0.393334	2.303649
0.931	0.393305	2.303970
0.934	0.393268	2.304327
0.936	0.393224	2.304726
0.939	0.393169	2.305174
0.941	0.393103	2.305682
0.944	0.393023	2.306260
0.946	0.392926	2.306920
0.949	0.392810	2.307679
0.951	0.392670	2.308553
0.954	0.392503	2.309563
0.956	0.392304	2.310736
0.959	0.392067	2.312101
0.961	0.391784	2.313693
0.964	0.391447	2.315557
0.966	0.391046	2.317744
0.969	0.390567	2.320317
0.971	0.389997	2.323353
0.974	0.389315	2.326947
0.976	0.388499	2.331215
0.979	0.387521	2.336303
0.981	0.386343	2.342396
0.984	0.384919	2.349731
0.986	0.383190	2.358615
0.989	0.381074	2.369457
0.991	0.378465	2.382805
0.994	0.374806	2.397350
0.996	0.341100	2.262537
0.999	0.100000	0.000000
