0.000	1.000000	0.000000
0.000	0.756412	0.760770
0.000	0.675886	1.046251
0.000	0.637673	1.190214
0.000	0.617147	1.270149
0.000	0.605418	1.316698
0.000	0.598483	1.344539
0.000	0.594296	1.361461
0.001	0.591736	1.371852
0.001	0.590157	1.378281
0.001	0.589175	1.382284
0.001	0.588560	1.384794
0.001	0.588171	1.386382
0.001	0.587923	1.387398
0.001	0.587761	1.388061
0.001	0.587653	1.388504
0.001	0.587578	1.388811
0.001	0.587524	1.389034
0.001	0.587483	1.389204
0.001	0.587450	1.389341
0.001	0.587422	1.389459
0.001	0.587397	1.389563
0.001	0.587373	1.389660
0.001	0.587351	1.389752
0.002	0.587330	1.389841
0.002	0.587309	1.389928
0.002	0.587289	1.390014
0.002	0.587268	1.390099
0.002	0.587248	1.390184
0.002	0.587228	1.390268
0.002	0.587208	1.390352
0.002	0.587187	1.390436
0.002	0.587167	1.390521
0.002	0.587147	1.390605
0.002	0.587127	1.390689
0.002	0.587107	1.390773
0.002	0.587087	1.390857
0.002	0.587067	1.390941
0.002	0.587047	1.391025
0.002	0.587027	1.391109
0.003	0.587007	1.391193
0.003	0.586986	1.391277
0.003	0.586966	1.391361
0.003	0.586946	1.391444
0.003	0.586926	1.391528
0.003	0.586906	1.391612
0.003	0.586886	1.391696
0.003	0.586866	1.391780
0.003	0.586846	1.391864
0.003	0.586826	1.391948
0.003	0.586806	1.392032
0.003	0.586786	1.392116
0.003	0.586765	1.392200
0.003	0.586745	1.392284
0.003	0.586725	1.392368
0.003	0.586705	1.392452
0.004	0.586685	1.392536
0.004	0.586665	1.392620
0.004	0.586645	1.392704
0.004	0.586625	1.392788
0.004	0.586605	1.392872
0.004	0.586585	1.392956
0.004	0.586565	1.393040
0.004	0.586545	1.393124
0.004	0.586524	1.393208
0.004	0.586504	1.393292
0.004	0.586484	1.393376
0.004	0.586464	1.393460
0.004	0.586444	1.393544
0.004	0.586424	1.393628
0.004	0.586404	1.393712
0.004	0.586384	1.393796
0.005	0.586364	1.393880
0.005	0.586344	1.393964
0.005	0.586324	1.394048
0.005	0.586304	1.394132
0.005	0.586283	1.394216
0.005	0.586263	1.394300
0.005	0.586243	1.394384
0.005	0.586223	1.394468
0.005	0.586203	1.394552
0.005	0.586183	1.394636
0.005	0.586163	1.394720
0.005	0.586143	1.394804
0.005	0.586123	1.394888
0.005	0.586103	1.394972
0.005	0.586083	1.395056
0.005	0.586063	1.395140
0.006	0.586043	1.395224
0.006	0.586022	1.395308
0.006	0.586002	1.395392
0.006	0.585982	1.395476
0.006	0.585962	1.395559
0.006	0.585942	1.395643
0.006	0.585922	1.395727
0.006	0.585902	1.395811
0.006	0.585882	1.395895
0.006	0.585862	1.395979
0.006	0.585842	1.396063
0.006	0.585822	1.396147
0.006	0.585802	1.396231
0.006	0.585782	1.396315
0.006	0.585762	1.396399
0.006	0.585741	1.396483
0.007	0.585721	1.396567
0.007	0.585701	1.396651
0.007	0.585681	1.396735
0.007	0.585661	1.396819
0.007	0.585641	1.396903
0.007	0.585621	1.396987
0.007	0.585601	1.397071
0.007	0.585581	1.397155
0.007	0.585561	1.397239
0.007	0.585541	1.397323
0.007	0.585521	1.397407
0.007	0.585501	1.397491
0.007	0.585481	1.397575
0.007	0.585461	1.397659
0.007	0.585440	1.397743
0.007	0.585420	1.397827
0.008	0.585400	1.397911
0.008	0.585380	1.397995
0.008	0.585360	1.398079
0.008	0.585340	1.398163
0.008	0.585320	1.398247
0.008	0.585300	1.398331
0.008	0.585280	1.398415
0.008	0.585260	1.398499
0.008	0.585240	1.398583
0.008	0.585220	1.398667
0.008	0.585200	1.398751
0.008	0.585180	1.398835
0.008	0.585160	1.398919
0.008	0.585140	1.399003
0.008	0.585119	1.399087
0.008	0.585099	1.399171
0.009	0.585079	1.399255
0.009	0.585059	1.399339
0.009	0.585039	1.399423
0.009	0.585019	1.399507
0.009	0.584999	1.399591
0.009	0.584979	1.399675
0.009	0.584959	1.399759
0.009	0.584939	1.399843
0.009	0.584919	1.399927
0.009	0.584899	1.400011
0.009	0.584879	1.400095
0.009	0.584859	1.400179
0.009	0.584839	1.400263
0.009	0.584819	1.400346
0.009	0.584799	1.400430
0.009	0.584779	1.400514
0.010	0.584758	1.400598
0.010	0.584738	1.400682
0.010	0.584718	1.400766
0.010	0.584698	1.400850
0.010	0.584678	1.400934
0.010	0.584658	1.401018
0.010	0.584638	1.401102
0.010	0.584618	1.401186
0.010	0.584598	1.401270
0.010	0.584578	1.401354
0.010	0.584558	1.401438
0.010	0.584538	1.401522
0.010	0.584518	1.401606
0.010	0.584498	1.401690
0.010	0.584478	1.401774
0.010	0.584458	1.401858
0.011	0.584438	1.401942
0.011	0.584418	1.402026
0.011	0.584398	1.402110
0.011	0.584378	1.402194
0.011	0.584357	1.402278
0.011	0.584337	1.402362
0.011	0.584317	1.402446
0.011	0.584297	1.402530
0.011	0.584277	1.402614
0.011	0.584257	1.402698
0.011	0.584237	1.402782
0.011	0.584217	1.402866
0.011	0.584197	1.402950
0.011	0.584177	1.403034
0.011	0.584157	1.403118
0.011	0.584137	1.403202
0.012	0.584117	1.403286
0.012	0.584097	1.403370
0.012	0.584077	1.403454
0.012	0.584057	1.403538
0.012	0.584037	1.403622
0.012	0.584017	1.403706
0.012	0.583997	1.403790
0.012	0.583977	1.403874
0.012	0.583957	1.403958
0.012	0.583937	1.404042
0.012	0.583917	1.404126
0.012	0.583897	1.404210
0.012	0.583877	1.404294
0.012	0.583856	1.404378
0.012	0.583836	1.404462
0.012	0.583816	1.404546
0.013	0.583796	1.404630
0.013	0.583776	1.404714
0.013	0.583756	1.404798
0.013	0.583736	1.404882
0.013	0.583716	1.404966
0.013	0.583696	1.405050
0.013	0.583676	1.405134
0.013	0.583656	1.405218
0.013	0.583636	1.405302
0.013	0.583616	1.405386
0.013	0.583596	1.405470
0.013	0.583576	1.405554
0.013	0.583556	1.405638
0.013	0.583536	1.405722
0.013	0.583516	1.405806
0.013	0.583496	1.405890
0.014	0.583476	1.405974
0.014	0.583456	1.406058
0.014	0.583436	1.406142
0.014	0.583416	1.406226
0.014	0.583396	1.406309
0.014	0.583376	1.406393
0.014	0.583356	1.406477
0.014	0.583336	1.406561
0.014	0.583316	1.406645
0.014	0.583296	1.406729
0.014	0.583276	1.406813
0.014	0.583256	1.406897
0.014	0.583236	1.406981
0.014	0.583216	1.407065
0.014	0.583195	1.407149
0.014	0.583175	1.407233
0.015	0.583155	1.407317
0.015	0.583135	1.407401
0.015	0.583115	1.407485
0.015	0.583095	1.407569
0.015	0.583075	1.407653
0.015	0.583055	1.407737
0.015	0.583035	1.407821
0.015	0.583015	1.407905
0.015	0.582995	1.407989
0.015	0.582975	1.408073
0.015	0.582955	1.408157
0.015	0.582935	1.408241
0.015	0.582915	1.408325
0.015	0.582895	1.408409
0.015	0.582875	1.408493
0.015	0.582855	1.408577
0.016	0.582835	1.408661
0.016	0.582815	1.408745
0.016	0.582795	1.408829
0.016	0.582775	1.408913
0.016	0.582755	1.408997
0.016	0.582735	1.409081
0.016	0.582715	1.409165
0.016	0.582695	1.409249
0.016	0.582675	1.409333
0.016	0.582655	1.409417
0.016	0.582635	1.409501
0.016	0.582615	1.409585
0.016	0.582595	1.409669
0.016	0.582575	1.409753
0.016	0.582555	1.409837
0.016	0.582535	1.409921
0.017	0.582515	1.410005
0.017	0.582495	1.410089
0.017	0.582475	1.410173
0.017	0.582455	1.410257
0.017	0.582435	1.410341
0.017	0.582415	1.410425
0.017	0.582395	1.410509
0.017	0.582375	1.410593
0.017	0.582355	1.410677
0.017	0.582335	1.410761
0.017	0.582315	1.410845
0.017	0.582295	1.410929
0.017	0.582275	1.411013
0.017	0.582255	1.411097
0.017	0.582235	1.411181
0.017	0.582215	1.411265
0.018	0.582195	1.411349
0.018	0.582175	1.411433
0.018	0.582155	1.411517
0.018	0.582135	1.411601
0.018	0.582115	1.411685
0.018	0.582095	1.411769
0.018	0.582075	1.411853
0.018	0.582055	1.411937
0.018	0.582035	1.412021
0.018	0.582015	1.412105
0.018	0.581995	1.412189
0.018	0.581975	1.412273
0.018	0.581955	1.412357
0.018	0.581935	1.412441
0.018	0.581915	1.412525
0.018	0.581895	1.412609
0.019	0.581875	1.412693
0.019	0.581855	1.412777
0.019	0.581835	1.412861
0.019	0.581815	1.412945
0.019	0.581795	1.413029
0.019	0.581775	1.413113
0.019	0.581755	1.413197
0.019	0.581735	1.413281
0.019	0.581715	1.413365
0.019	0.581695	1.413449
0.019	0.581675	1.413533
0.019	0.581655	1.413617
0.019	0.581635	1.413701
0.019	0.581615	1.413785
0.019	0.581595	1.413869
0.019	0.581575	1.413953
0.020	0.581555	1.414037
0.020	0.581535	1.414121
0.020	0.581515	1.414205
0.020	0.581495	1.414289
0.020	0.581475	1.414373
0.020	0.581455	1.414457
0.020	0.581435	1.414541
0.020	0.581415	1.414625
0.020	0.581395	1.414709
0.020	0.581375	1.414793
0.020	0.581355	1.414877
0.020	0.581335	1.414961
0.020	0.581315	1.415045
0.020	0.581295	1.415129
0.020	0.581275	1.415213
0.020	0.581255	1.415297
0.021	0.581235	1.415381
0.021	0.581215	1.415465
0.021	0.581195	1.415548
0.021	0.581175	1.415632
0.021	0.581155	1.415716
0.021	0.581135	1.415800
0.021	0.581115	1.415884
0.021	0.581095	1.415968
0.021	0.581075	1.416052
0.021	0.581055	1.416136
0.021	0.581035	1.416220
0.021	0.581015	1.416304
0.021	0.580995	1.416388
0.021	0.580975	1.416472
0.021	0.580955	1.416556
0.021	0.580935	1.416640
0.022	0.580915	1.416724
0.022	0.580895	1.416808
0.022	0.580875	1.416892
0.022	0.580855	1.416976
0.022	0.580835	1.417060
0.022	0.580815	1.417144
0.022	0.580795	1.417228
0.022	0.580775	1.417312
0.022	0.580755	1.417396
0.022	0.580735	1.417480
0.022	0.580715	1.417564
0.022	0.580695	1.417648
0.022	0.580675	1.417732
0.022	0.580655	1.417816
0.022	0.580635	1.417900
0.022	0.580615	1.417984
0.023	0.580595	1.418068
0.023	0.580575	1.418152
0.023	0.580555	1.418236
0.023	0.580535	1.418320
0.023	0.580515	1.418404
0.023	0.580496	1.418488
0.023	0.580476	1.418572
0.023	0.580456	1.418656
0.023	0.580436	1.418740
0.023	0.580416	1.418824
0.023	0.580396	1.418908
0.023	0.580376	1.418992
0.023	0.580356	1.419076
0.023	0.580336	1.419160
0.023	0.580316	1.419244
0.023	0.580296	1.419328
0.024	0.580276	1.419412
0.024	0.580256	1.419496
0.024	0.580236	1.419580
0.024	0.580216	1.419664
0.024	0.580196	1.419748
0.024	0.580176	1.419832
0.024	0.580156	1.419916
0.024	0.580136	1.420000
0.024	0.580116	1.420084
0.024	0.580096	1.420168
0.024	0.580076	1.420252
0.024	0.580056	1.420336
0.024	0.580036	1.420420
0.024	0.580016	1.420504
0.024	0.579996	1.420588
