2.5e-05	10	0	1	10
7.5e-05	10	0	1	10
0.000125	10	0	1	10
0.000175	10	0	1	10
0.000225	10	0	1	10
0.000275	10	0	1	10
0.000325	10	0	1	10
0.000375	10	0	1	10
0.000425	10	0	1	10
0.000475	10	0	1	10
0.000525	10	0	1	10
0.000575	10	0	1	10
0.000625	10	0	1	10
0.000675	10	0	1	10
0.000725	10	0	1	10
0.000775	10	0	1	10
0.000825	10	0	1	10
0.000875	10	0	1	10
0.000925	10	0	1	10
0.000975	10	0	1	10
0.001025	10	0	1	10
0.001075	10	0	1	10
0.001125	10	0	1	10
0.001175	10	0	1	10
0.001225	10	0	1	10
0.001275	10	0	1	10
0.001325	10	0	1	10
0.001375	10	0	1	10
0.001425	10	0	1	10
0.001475	10	0	1	10
0.001525	10	0	1	10
0.001575	10	0	1	10
0.001625	10	0	1	10
0.001675	10	0	1	10
0.001725	10	0	1	10
0.001775	10	0	1	10
0.001825	10	0	1	10
0.001875	10	0	1	10
0.001925	10	0	1	10
0.001975	10	0	1	10
0.002025	10	0	1	10
0.002075	10	0	1	10
0.002125	10	0	1	10
0.002175	10	0	1	10
0.002225	10	0	1	10
0.002275	10	0	1	10
0.002325	10	0	1	10
0.002375	10	0	1	10
0.002425	10	0	1	10
0.002475	10	0	1	10
0.002525	10	0	1	10
0.002575	10	0	1	10
0.002625	10	0	1	10
0.002675	10	0	1	10
0.002725	10	0	1	10
0.002775	10	0	1	10
0.002825	10	0	1	10
0.002875	10	0	1	10
0.002925	10	0	1	10
0.002975	10	0	1	10
0.003025	10	0	1	10
0.003075	10	0	1	10
0.003125	10	0	1	10
0.003175	10	0	1	10
0.003225	10	0	1	10
0.003275	10	0	1	10
0.003325	10	0	1	10
0.003375	10	0	1	10
0.003425	10	0	1	10
0.003475	10	0	1	10
0.003525	10	0	1	10
0.003575	10	0	1	10
0.003625	10	0	1	10
0.003675	10	0	1	10
0.003725	10	0	1	10
0.003775	10	0	1	10
0.003825	10	0	1	10
0.003875	10	0	1	10
0.003925	10	0	1	10
0.003975	10	0	1	10
0.004025	10	0	1	10
0.004075	10	0	1	10
0.004125	10	0	1	10
0.004175	10	0	1	10
0.004225	10	0	1	10
0.004275	10	0	1	10
0.004325	10	0	1	10
0.004375	10	0	1	10
0.004425	10	0	1	10
0.004475	10	0	1	10
0.004525	10	0	1	10
0.004575	10	0	1	10
0.004625	10	0	1	10
0.004675	10	0	1	10
0.004725	10	0	1	10
0.004775	10	0	1	10
0.004825	10	0	1	10
0.004875	10	0	1	10
0.004925	10	0	1	10
0.004975	10	0	1	10
0.005025	10	0	1	10
0.005075	10	0	1	10
0.005125	10	0	1	10
0.005175	10	0	1	10
0.005225	10	0	1	10
0.005275	10	0	1	10
0.005325	10	0	1	10
0.005375	10	0	1	10
0.005425	10	0	1	10
0.005475	10	0	1	10
0.005525	10	0	1	10
0.005575	10	0	1	10
0.005625	10	0	1	10
0.005675	10	0	1	10
0.005725	10	0	1	10
0.005775	10	0	1	10
0.005825	10	0	1	10
0.005875	10	0	1	10
0.005925	10	0	1	10
0.005975	10	0	1	10
0.006025	10	0	1	10
0.006075	10	0	1	10
0.006125	10	0	1	10
0.006175	10	0	1	10
0.006225	10	0	1	10
0.006275	10	0	1	10
0.006325	10	0	1	10
0.006375	10	0	1	10
0.006425	10	0	1	10
0.006475	10	0	1	10
0.006525	10	0	1	10
0.006575	10	0	1	10
0.006625	10	0	1	10
0.006675	10	0	1	10
0.006725	10	0	1	10
0.006775	10	0	1	10
0.006825	10	0	1	10
0.006875	10	0	1	10
0.006925	10	0	1	10
0.006975	10	0	1	10
0.007025	10	0	1	10
0.007075	10	0	1	10
0.007125	10	0	1	10
0.007175	10	0	1	10
0.007225	10	0	1	10
0.007275	10	0	1	10
0.007325	10	0	1	10
0.007375	10	0	1	10
0.007425	10	0	1	10
0.007475	10	0	1	10
0.007525	10	0	1	10
0.007575	10	0	1	10
0.007625	10	0	1	10
0.007675	10	0	1	10
0.007725	10	0	1	10
0.007775	10	0	1	10
0.007825	10	0	1	10
0.007875	10	0	1	10
0.007925	10	0	1	10
0.007975	10	0	1	10
0.008025	10	0	1	10
0.008075	10	0	1	10
0.008125	10	0	1	10
0.008175	10	0	1	10
