0.000250	6.401643453179038e-04	6.401787685525609e-04
0.000750	1.920862919435805e-03	1.920906177030771e-03
0.001250	3.202671137652126e-03	3.202743193289864e-03
0.001750	4.486328741463831e-03	4.486429534646705e-03
0.002250	5.772575440249732e-03	5.772704886347360e-03
0.002750	7.062150897893180e-03	7.062308888208725e-03
0.003250	8.355794718875369e-03	8.355981120730695e-03
0.003750	9.654246433688986e-03	9.654461090528657e-03
0.004250	1.095824548342265e-02	1.095848821493676e-02
0.004750	1.226853120336750e-02	1.226880180563311e-02
0.005250	1.358584280549817e-02	1.358614105113964e-02
0.005750	1.491091935968205e-02	1.491124499804969e-02
0.006250	1.624449977347134e-02	1.624485253083880e-02
0.006750	1.758732277033480e-02	1.758770235011469e-02
0.007250	1.894012686618703e-02	1.894053294916492e-02
0.007750	2.030365034407547e-02	2.030408258866207e-02
0.008250	2.167863122688693e-02	2.167908926938825e-02
0.008750	2.306580724793786e-02	2.306629070284345e-02
0.009250	2.446591581931482e-02	2.446642427960363e-02
0.009750	2.587969399783382e-02	2.588022703529771e-02
0.010250	2.730787844849015e-02	2.730843561407488e-02
0.010750	2.875120540527281e-02	2.875178622943636e-02
0.011250	3.021041062922056e-02	3.021101462230834e-02
0.011750	3.168622936359987e-02	3.168685601623707e-02
0.012250	3.317939628608770e-02	3.318004506958798e-02
0.012750	3.469064545784609e-02	3.469131582463722e-02
0.013250	3.622071026937830e-02	3.622140165344340e-02
0.013750	3.777032338306011e-02	3.777103520039535e-02
0.014250	3.934021667224378e-02	3.934094832133159e-02
0.014750	4.093112115683561e-02	4.093187201913344e-02
0.015250	4.254376693525241e-02	4.254453637569652e-02
0.015750	4.417888311266587e-02	4.417967048018989e-02
0.016250	4.583719772544850e-02	4.583800235351702e-02
0.016750	4.751943766173876e-02	4.752025886889463e-02
0.017250	4.922632857804758e-02	4.922716566847346e-02
0.017750	5.095859481183315e-02	5.095944707592648e-02
0.018250	5.271695928997525e-02	5.271782600493655e-02
0.018750	5.450214343308550e-02	5.450302386351938e-02
0.019250	5.631486705559450e-02	5.631576045412320e-02
0.019750	5.815584826156193e-02	5.815675386945102e-02
0.020250	6.002580333616078e-02	6.002672038395626e-02
0.020750	6.192544663279198e-02	6.192637434096893e-02
0.021250	6.385549045579085e-02	6.385642803541250e-02
0.021750	6.581664493869241e-02	6.581759159208003e-02
