0.002	10.000000	0.000000	1.000000	0.20
0.007	10.000000	0.000000	1.000000	0.20
0.012	10.000000	0.000000	1.000000	0.20
0.017	10.000000	0.000000	1.000000	0.20
0.022	10.000000	0.000000	1.000000	0.20
0.027	10.000000	0.000000	1.000000	0.20
0.032	10.000000	0.000000	1.000000	0.20
0.037	10.000000	0.000000	1.000000	0.20
0.042	10.000000	0.000000	1.000000	0.20
0.047	10.000000	0.000000	1.000000	0.20
0.052	10.000000	0.000000	1.000000	0.20
0.057	10.000000	0.000000	1.000000	0.20
0.062	10.000000	0.000000	1.000000	0.20
0.067	10.000000	0.000000	1.000000	0.20
0.072	10.000000	0.000000	1.000000	0.20
0.077	9.999999	0.000000	1.000000	0.20
0.082	9.999999	0.000000	1.000000	0.20
0.087	9.999998	0.000000	1.000000	0.20
0.092	9.999996	0.000000	1.000000	0.20
0.097	9.999993	0.000001	1.000000	0.20
0.102	9.999987	0.000001	0.999999	0.20
0.107	9.999978	0.000003	0.999999	0.20
0.112	9.999963	0.000004	0.999999	0.20
0.117	9.999937	0.000007	0.999997	0.20
0.122	9.999895	0.000012	0.999996	0.20
0.127	9.999827	0.000020	0.999993	0.20
0.132	9.999720	0.000033	0.999989	0.20
0.137	9.999553	0.000053	0.999982	0.20
0.142	9.999295	0.000083	0.999972	0.20
0.147	9.998904	0.000130	0.999956	0.20
0.152	9.998320	0.000199	0.999933	0.20
0.157	9.997461	0.000300	0.999898	0.20
0.162	9.996217	0.000448	0.999849	0.20
0.167	9.994446	0.000657	0.999778	0.20
0.172	9.991962	0.000951	0.999678	0.20
0.177	9.988537	0.001357	0.999541	0.20
0.182	9.983891	0.001907	0.999356	0.20
0.187	9.977692	0.002641	0.999108	0.20
0.192	9.969559	0.003605	0.998782	0.20
0.197	9.959062	0.004850	0.998362	0.20
0.202	9.945736	0.006432	0.997829	0.20
0.207	9.929090	0.008409	0.997162	0.20
0.212	9.908628	0.010843	0.996342	0.20
0.217	9.883863	0.013794	0.995349	0.20
0.222	9.854340	0.017318	0.994164	0.20
0.227	9.819655	0.021469	0.992770	0.20
0.232	9.779470	0.026290	0.991153	0.20
0.237	9.733527	0.031821	0.989301	0.20
0.242	9.681655	0.038088	0.987205	0.20
0.247	9.623776	0.045111	0.984861	0.20
0.252	9.559903	0.052898	0.982267	0.20
0.257	9.490131	0.061449	0.979423	0.20
0.262	9.414633	0.070756	0.976335	0.20
0.267	9.333647	0.080804	0.973008	0.20
0.272	9.247461	0.091570	0.969451	0.20
0.277	9.156407	0.103030	0.965674	0.20
0.282	9.060841	0.115153	0.961689	0.20
0.287	8.961139	0.127908	0.957507	0.20
0.292	8.857685	0.141260	0.953141	0.20
0.297	8.750860	0.155177	0.948603	0.20
0.302	8.641039	0.169624	0.943905	0.20
0.307	8.528585	0.184569	0.939059	0.20
0.312	8.413845	0.199979	0.934077	0.20
0.317	8.297149	0.215824	0.928970	0.20
0.322	8.178803	0.232074	0.923749	0.20
0.327	8.059095	0.248703	0.918422	0.20
0.332	7.938292	0.265685	0.913000	0.20
0.337	7.816638	0.282996	0.907491	0.20
0.342	7.694359	0.300614	0.901902	0.20
0.347	7.571660	0.318518	0.896240	0.20
0.352	7.448730	0.336691	0.890514	0.20
0.357	7.325736	0.355115	0.884728	0.20
0.362	7.202835	0.373775	0.878888	0.20
0.367	7.080165	0.392655	0.872999	0.20
0.372	6.957851	0.411744	0.867067	0.20
0.377	6.836006	0.431030	0.861094	0.20
0.382	6.714731	0.450502	0.855086	0.20
0.387	6.594116	0.470150	0.849044	0.20
0.392	6.474241	0.489966	0.842974	0.20
0.397	6.355178	0.509942	0.836877	0.20
0.402	6.236989	0.530073	0.830755	0.20
0.407	6.119728	0.550351	0.824612	0.20
0.412	6.003444	0.570771	0.818449	0.20
0.417	5.888177	0.591331	0.812267	0.20
0.422	5.773961	0.612026	0.806068	0.20
0.427	5.660823	0.632854	0.799854	0.20
0.432	5.548785	0.653813	0.793624	0.20
0.437	5.437861	0.674904	0.787380	0.20
0.442	5.328059	0.696127	0.781122	0.20
0.447	5.219379	0.717484	0.774848	0.20
0.452	5.111812	0.738980	0.768559	0.20
0.457	5.005339	0.760622	0.762252	0.20
0.462	4.899925	0.782419	0.755926	0.20
0.467	4.795518	0.804386	0.749576	0.20
0.472	4.692037	0.826544	0.743196	0.20
0.477	4.589356	0.848928	0.736778	0.20
0.482	4.487271	0.871589	0.730307	0.20
0.487	4.385433	0.894618	0.723757	0.20
0.492	4.283146	0.918193	0.717080	0.20
0.497	4.176859	0.942438	0.710146	0.20
0.502	3.874601	1.017406	0.689114	0.20
0.507	3.953771	0.997382	0.694828	0.20
0.512	4.042819	0.975245	0.701168	0.20
0.517	4.047123	0.974064	0.701594	0.20
0.522	4.048565	0.973577	0.701829	0.20
0.527	4.048967	0.973336	0.701999	0.20
0.532	4.048919	0.973197	0.702148	0.20
0.537	4.048652	0.973102	0.702291	0.20
0.542	4.048258	0.973026	0.702436	0.20
0.547	4.047779	0.972960	0.702587	0.20
0.552	4.047226	0.972898	0.702746	0.20
0.557	4.046600	0.972838	0.702916	0.20
0.562	4.045896	0.972780	0.703098	0.20
0.567	4.045101	0.972724	0.703294	0.20
0.572	4.044200	0.972670	0.703507	0.20
0.577	4.043171	0.972618	0.703740	0.20
0.582	4.041982	0.972568	0.703999	0.20
0.587	4.040585	0.972521	0.704292	0.20
0.592	4.038910	0.972476	0.704631	0.20
0.597	4.036841	0.972434	0.705036	0.20
0.602	4.034205	0.972395	0.705539	0.20
0.607	4.030733	0.972358	0.706186	0.20
0.612	4.026034	0.972324	0.707047	0.20
0.617	4.019548	0.972292	0.708223	0.20
0.622	4.010510	0.972262	0.709851	0.20
0.627	3.997926	0.972234	0.712116	0.20
0.632	3.980566	0.972209	0.715250	0.20
0.637	3.956987	0.972185	0.719539	0.20
0.642	3.925605	0.972164	0.725316	0.20
0.647	3.884809	0.972143	0.732956	0.20
0.652	3.833111	0.972125	0.742863	0.20
0.657	3.769330	0.972108	0.755454	0.20
0.662	3.692773	0.972092	0.771135	0.20
0.667	3.603395	0.972078	0.790280	0.20
0.672	3.501910	0.972064	0.813200	0.20
0.677	3.389820	0.972052	0.840106	0.20
0.682	3.269364	0.972040	0.871074	0.20
0.687	3.143377	0.972030	0.906001	0.20
0.692	3.015080	0.972020	0.944567	0.20
0.697	2.887826	0.972010	0.986202	0.20
0.702	2.764842	0.972002	1.030082	0.20
0.707	2.648985	0.971993	1.075146	0.20
0.712	2.542560	0.971986	1.120160	0.20
0.717	2.447199	0.971978	1.163820	0.20
0.722	2.363827	0.971971	1.204878	0.20
0.727	2.292683	0.971965	1.242276	0.20
0.732	2.233419	0.971958	1.275249	0.20
0.737	2.185216	0.971952	1.303387	0.20
0.742	2.146935	0.971947	1.326635	0.20
0.747	2.117249	0.971941	1.345244	0.20
0.752	2.094776	0.971936	1.359683	0.20
0.757	2.078174	0.971931	1.370551	0.20
0.762	2.066214	0.971926	1.378490	0.20
0.767	2.057821	0.971920	1.384117	0.20
0.772	2.052095	0.971914	1.387982	0.20
0.777	2.048307	0.971906	1.390550	0.20
0.782	2.045887	0.971896	1.392191	0.20
0.787	2.044404	0.971880	1.393190	0.20
0.792	2.043538	0.971857	1.393758	0.20
0.797	2.043057	0.971819	1.394042	0.20
0.802	2.042793	0.971756	1.394144	0.20
0.807	2.042618	0.971652	1.394126	0.20
0.812	2.042426	0.971479	1.394024	0.20
0.817	2.042107	0.971191	1.393847	0.20
0.822	2.041529	0.970714	1.393583	0.20
0.827	2.040501	0.969927	1.393193	0.20
0.832	2.038730	0.968635	1.392604	0.20
0.837	2.035757	0.966521	1.391693	0.20
0.842	2.030849	0.963082	1.390257	0.20
0.847	2.022858	0.957511	1.387974	0.20
0.852	2.009995	0.948537	1.384331	0.20
0.857	1.989540	0.934179	1.378521	0.20
0.862	1.957515	0.911415	1.369306	0.20
0.867	1.908472	0.875811	1.354838	0.20
0.872	1.835813	0.821291	1.332529	0.20
0.877	1.733465	0.740638	1.299195	0.20
0.882	1.599908	0.627953	1.252102	0.20
0.887	1.444187	0.484710	1.191809	0.20
0.892	1.289027	0.327922	1.126259	0.20
0.897	1.162445	0.189233	1.070045	0.20
0.902	1.079642	0.093859	1.033399	0.20
0.907	1.035326	0.041768	1.014467	0.20
0.912	1.014791	0.017499	1.005977	0.20
0.917	1.006022	0.007126	1.002419	0.20
0.922	1.002422	0.002866	1.000970	0.20
0.927	1.000969	0.001146	1.000388	0.20
0.932	1.000387	0.000457	1.000155	0.20
0.937	1.000154	0.000182	1.000062	0.20
0.942	1.000061	0.000073	1.000025	0.20
0.947	1.000024	0.000029	1.000010	0.20
0.952	1.000010	0.000011	1.000004	0.20
0.957	1.000004	0.000005	1.000002	0.20
0.962	1.000002	0.000002	1.000001	0.20
0.967	1.000001	0.000001	1.000000	0.20
0.972	1.000000	0.000000	1.000000	0.20
0.977	1.000000	0.000000	1.000000	0.20
0.982	1.000000	0.000000	1.000000	0.20
0.987	1.000000	0.000000	1.000000	0.20
0.992	1.000000	0.000000	1.000000	0.20
0.997	1.000000	0.000000	1.000000	0.20
