0.0003	6.401643453179038e-04	6.401787685525609e-04
0.0008	1.920862919435805e-03	1.920906177030771e-03
0.0013	3.202671137652126e-03	3.202743193289864e-03
0.0018	4.486328741463831e-03	4.486429534646705e-03
0.0023	5.772575440249732e-03	5.772704886347360e-03
0.0027	7.062150897893180e-03	7.062308888208725e-03
0.0033	8.355794718875369e-03	8.355981120730695e-03
0.0037	9.654246433688986e-03	9.654461090528657e-03
0.0043	1.095824548342265e-02	1.095848821493676e-02
0.0047	1.226853120336750e-02	1.226880180563311e-02
0.0053	1.358584280549817e-02	1.358614105113964e-02
0.0057	1.491091935968205e-02	1.491124499804969e-02
0.0063	1.624449977347134e-02	1.624485253083880e-02
0.0067	1.758732277033480e-02	1.758770235011469e-02
0.0073	1.894012686618703e-02	1.894053294916492e-02
0.0077	2.030365034407547e-02	2.030408258866207e-02
0.0083	2.167863122688693e-02	2.167908926938825e-02
0.0088	2.306580724793786e-02	2.306629070284345e-02
0.0092	2.446591581931482e-02	2.446642427960363e-02
0.0097	2.587969399783382e-02	2.588022703529771e-02
0.0103	2.730787844849015e-02	2.730843561407488e-02
0.0108	2.875120540527281e-02	2.875178622943636e-02
0.0112	3.021041062922056e-02	3.021101462230834e-02
0.0118	3.168622936359987e-02	3.168685601623707e-02
0.0123	3.317939628608770e-02	3.318004506958798e-02
0.0128	3.469064545784609e-02	3.469131582463722e-02
0.0132	3.622071026937830e-02	3.622140165344340e-02
0.0138	3.777032338306011e-02	3.777103520039535e-02
0.0143	3.934021667224378e-02	3.934094832133159e-02
0.0148	4.093112115683561e-02	4.093187201913344e-02
0.0152	4.254376693525241e-02	4.254453637569652e-02
0.0158	4.417888311266587e-02	4.417967048018989e-02
0.0163	4.583719772544850e-02	4.583800235351702e-02
0.0168	4.751943766173876e-02	4.752025886889463e-02
0.0173	4.922632857804758e-02	4.922716566847346e-02
0.0178	5.095859481183315e-02	5.095944707592648e-02
0.0182	5.271695928997525e-02	5.271782600493655e-02
0.0187	5.450214343308550e-02	5.450302386351938e-02
0.0192	5.631486705559450e-02	5.631576045412320e-02
0.0198	5.815584826156193e-02	5.815675386945102e-02
0.0203	6.002580333616078e-02	6.002672038395626e-02
0.0208	6.192544663279198e-02	6.192637434096893e-02
0.0213	6.385549045579085e-02	6.385642803541250e-02
0.0218	6.581664493869241e-02	6.581759159208003e-02
0.0222	6.780961791802753e-02	6.781057283943984e-02
0.0227	6.983511480262801e-02	6.983607717894999e-02
0.0232	7.189383843842342e-02	7.189480744986432e-02
0.0238	7.398648896871904e-02	7.398746378951854e-02
0.0243	7.611376368994906e-02	7.611474348909145e-02
0.0248	7.827635690290559e-02	7.827734084484142e-02
0.0253	8.047495975944934e-02	8.047594700482355e-02
0.0258	8.271026010471401e-02	8.271124981110078e-02
0.0262	8.498294231482205e-02	8.498393363746506e-02
0.0267	8.729368713013537e-02	8.729467922269341e-02
0.0272	8.964317148407068e-02	8.964416349936738e-02
0.0278	9.203206832751491e-02	9.203305941829318e-02
0.0283	9.446104644888216e-02	9.446203576856110e-02
0.0288	9.693077028985973e-02	9.693175699329484e-02
0.0293	9.944189975689678e-02	9.944288300114199e-02
0.0298	1.019950900284947e-01	1.019960689735658e-01
0.0302	1.045909913583653e-01	1.045919651680043e-01
0.0307	1.072302488745277e-01	1.072312167169670e-01
0.0312	1.099135023744212e-01	1.099144634231480e-01
0.0318	1.126413861161187e-01	1.126423395506368e-01
0.0323	1.154145286057286e-01	1.154154736123193e-01
0.0328	1.182335523810804e-01	1.182344881535607e-01
0.0333	1.210990737917969e-01	1.210999995322738e-01
0.0338	1.240117027758571e-01	1.240126176954783e-01
0.0343	1.269720426327648e-01	1.269729459524645e-01
0.0348	1.299806897934400e-01	1.299815807446792e-01
0.0353	1.330382335869573e-01	1.330391114124579e-01
0.0358	1.361452560042611e-01	1.361461199587329e-01
0.0362	1.393023314589926e-01	1.393031808098527e-01
0.0367	1.425100265455686e-01	1.425108605736530e-01
0.0372	1.457688997946588e-01	1.457697177949236e-01
0.0377	1.490795014262120e-01	1.490803027084257e-01
0.0382	1.524423731001876e-01	1.524431569896124e-01
0.0387	1.558580476651534e-01	1.558588135032154e-01
0.0393	1.593270489049171e-01	1.593277960498640e-01
0.0398	1.628498912833599e-01	1.628506191109060e-01
0.0403	1.664270796876512e-01	1.664277875916095e-01
0.0408	1.700591091700216e-01	1.700597965629206e-01
0.0413	1.737464646882814e-01	1.737471310019674e-01
0.0418	1.774896208452709e-01	1.774902655314950e-01
0.0423	1.812890416274383e-01	1.812896641584265e-01
0.0428	1.851451801427408e-01	1.851457800117468e-01
0.0433	1.890584783580689e-01	1.890590550799100e-01
0.0438	1.930293668364012e-01	1.930299199479750e-01
0.0442	1.970582644738945e-01	1.970587935346767e-01
0.0447	2.011455782371236e-01	2.011460828296463e-01
0.0452	2.052917029006830e-01	2.052921826309921e-01
0.0457	2.094970207853690e-01	2.094974752834614e-01
0.0462	2.137619014971629e-01	2.137623304174011e-01
0.0467	2.180867016672370e-01	2.180871046887424e-01
0.0473	2.224717646932099e-01	2.224721415202326e-01
0.0478	2.269174204818769e-01	2.269177708441432e-01
0.0483	2.314239851936469e-01	2.314243088466813e-01
0.0488	2.359917609889151e-01	2.359920577143398e-01
0.0493	2.406210357766053e-01	2.406213053824136e-01
