0.001	1.000000	0.000000
0.002	0.756059	0.761869
0.003	0.675341	1.048084
0.004	0.636924	1.192877
0.006	0.616167	1.273772
0.007	0.604180	1.321409
0.008	0.596959	1.350452
0.009	0.592465	1.368668
0.011	0.589579	1.380430
0.012	0.587660	1.388288
0.013	0.586327	1.393764
0.014	0.585354	1.397779
0.016	0.584602	1.400895
0.017	0.583986	1.403455
0.018	0.583453	1.405673
0.019	0.582973	1.407680
0.021	0.582524	1.409555
0.022	0.582096	1.411350
0.023	0.581680	1.413095
0.024	0.581272	1.414808
0.026	0.580868	1.416502
0.027	0.580468	1.418185
0.028	0.580069	1.419860
0.029	0.579672	1.421531
0.031	0.579275	1.423199
0.032	0.578880	1.424865
0.033	0.578484	1.426530
0.034	0.578089	1.428194
0.036	0.577694	1.429858
0.037	0.577299	1.431521
0.038	0.576905	1.433185
0.039	0.576511	1.434848
0.041	0.576116	1.436512
0.042	0.575722	1.438175
0.043	0.575329	1.439838
0.044	0.574935	1.441501
0.046	0.574541	1.443165
0.047	0.574148	1.444828
0.048	0.573755	1.446491
0.049	0.573361	1.448154
0.051	0.572968	1.449817
0.052	0.572576	1.451481
0.053	0.572183	1.453144
0.054	0.571790	1.454807
0.056	0.571398	1.456470
0.057	0.571006	1.458133
0.058	0.570614	1.459797
0.059	0.570222	1.461460
0.061	0.569830	1.463123
0.062	0.569438	1.464786
0.063	0.569047	1.466449
0.064	0.568655	1.468112
0.066	0.568264	1.469776
0.067	0.567873	1.471439
0.068	0.567482	1.473102
0.069	0.567092	1.474765
0.071	0.566701	1.476428
0.072	0.566310	1.478091
0.073	0.565920	1.479754
0.074	0.565530	1.481417
0.076	0.565140	1.483080
0.077	0.564750	1.484743
0.078	0.564360	1.486407
0.079	0.563971	1.488070
0.081	0.563581	1.489733
0.082	0.563192	1.491396
0.083	0.562803	1.493059
0.084	0.562414	1.494722
0.086	0.562025	1.496385
0.087	0.561636	1.498048
0.088	0.561248	1.499711
0.089	0.560860	1.501374
0.091	0.560471	1.503037
0.092	0.560083	1.504700
0.093	0.559695	1.506363
0.094	0.559308	1.508026
0.096	0.558920	1.509689
0.097	0.558532	1.511351
0.098	0.558145	1.513014
0.099	0.557758	1.514677
0.101	0.557371	1.516340
0.102	0.556984	1.518003
0.103	0.556597	1.519666
0.104	0.556211	1.521329
0.106	0.555824	1.522992
0.107	0.555438	1.524654
0.108	0.555052	1.526317
0.109	0.554666	1.527980
0.111	0.554280	1.529643
0.112	0.553894	1.531305
0.113	0.553509	1.532968
0.114	0.553123	1.534631
0.116	0.552738	1.536294
0.117	0.552353	1.537956
0.118	0.551968	1.539619
0.119	0.551583	1.541282
0.121	0.551198	1.542944
0.122	0.550814	1.544607
0.123	0.550430	1.546270
0.124	0.550045	1.547932
0.126	0.549661	1.549595
0.127	0.549278	1.551257
0.128	0.548894	1.552920
0.129	0.548510	1.554582
0.131	0.548127	1.556245
0.132	0.547743	1.557907
0.133	0.547360	1.559570
0.134	0.546977	1.561232
0.136	0.546595	1.562895
0.137	0.546212	1.564557
0.138	0.545829	1.566220
0.139	0.545447	1.567882
0.141	0.545065	1.569544
0.142	0.544683	1.571207
0.143	0.544301	1.572869
0.144	0.543919	1.574531
0.146	0.543537	1.576193
0.147	0.543156	1.577856
0.148	0.542775	1.579518
0.149	0.542393	1.581180
0.151	0.542012	1.582842
0.152	0.541632	1.584504
0.153	0.541251	1.586166
0.154	0.540870	1.587828
0.156	0.540490	1.589490
0.157	0.540110	1.591152
0.158	0.539730	1.592814
0.159	0.539350	1.594476
0.161	0.538970	1.596138
0.162	0.538590	1.597800
0.163	0.538211	1.599462
0.164	0.537831	1.601124
0.166	0.537452	1.602786
0.167	0.537073	1.604448
0.168	0.536694	1.606109
0.169	0.536316	1.607771
0.171	0.535937	1.609433
0.172	0.535559	1.611095
0.173	0.535180	1.612756
0.174	0.534802	1.614418
0.176	0.534424	1.616079
0.177	0.534047	1.617741
0.178	0.533669	1.619402
0.179	0.533291	1.621064
0.181	0.532914	1.622725
0.182	0.532537	1.624387
0.183	0.532160	1.626048
0.184	0.531783	1.627709
0.186	0.531406	1.629371
0.187	0.531030	1.631032
0.188	0.530653	1.632693
0.189	0.530277	1.634354
0.191	0.529901	1.636015
0.192	0.529525	1.637677
0.193	0.529149	1.639338
0.194	0.528774	1.640999
0.196	0.528398	1.642660
0.197	0.528023	1.644320
0.198	0.527648	1.645981
0.199	0.527273	1.647642
0.201	0.526898	1.649303
0.202	0.526523	1.650964
0.203	0.526149	1.652624
0.204	0.525774	1.654285
0.206	0.525400	1.655946
0.207	0.525026	1.657606
0.208	0.524652	1.659267
0.209	0.524278	1.660927
0.211	0.523905	1.662588
0.212	0.523531	1.664248
0.213	0.523158	1.665909
0.214	0.522785	1.667569
0.216	0.522412	1.669229
0.217	0.522039	1.670889
0.218	0.521667	1.672549
0.219	0.521294	1.674209
0.221	0.520922	1.675869
0.222	0.520550	1.677529
0.223	0.520178	1.679189
0.224	0.519806	1.680849
0.226	0.519434	1.682509
0.227	0.519063	1.684169
0.228	0.518691	1.685828
0.229	0.518320	1.687488
0.231	0.517949	1.689148
0.232	0.517578	1.690807
0.233	0.517208	1.692467
0.234	0.516837	1.694126
0.236	0.516467	1.695785
0.237	0.516096	1.697445
0.238	0.515726	1.699104
0.239	0.515356	1.700763
0.241	0.514987	1.702422
0.242	0.514617	1.704081
0.243	0.514248	1.705740
0.244	0.513878	1.707399
0.246	0.513509	1.709058
0.247	0.513140	1.710716
0.248	0.512771	1.712375
0.249	0.512403	1.714034
0.251	0.512034	1.715692
0.252	0.511666	1.717351
0.253	0.511298	1.719009
0.254	0.510930	1.720667
0.256	0.510562	1.722326
0.257	0.510194	1.723984
0.258	0.509827	1.725642
0.259	0.509460	1.727300
0.261	0.509093	1.728958
0.262	0.508726	1.730616
