0.001	10.000000	0.000000	1.000000	16.076582	1.000000
0.004	10.000000	0.000000	1.000000	16.076582	1.000000
0.006	10.000000	0.000000	1.000000	16.076582	1.000000
0.009	10.000000	0.000000	1.000000	16.076582	1.000000
0.011	10.000000	0.000000	1.000000	16.076582	1.000000
0.014	10.000000	0.000000	1.000000	16.076581	1.000000
0.016	10.000000	0.000000	1.000000	16.076581	1.000000
0.019	10.000000	0.000000	1.000000	16.076581	1.000000
0.021	10.000000	0.000000	1.000000	16.076581	1.000000
0.024	10.000000	0.000000	1.000000	16.076581	1.000000
0.026	10.000000	0.000000	1.000000	16.076581	1.000000
0.029	9.999999	0.000000	1.000000	16.076580	1.000000
0.031	9.999999	0.000000	1.000000	16.076579	1.000000
0.034	9.999999	0.000000	1.000000	16.076578	1.000000
0.036	9.999998	0.000000	1.000000	16.076575	1.000000
0.039	9.999997	0.000001	1.000000	16.076572	1.000000
0.041	9.999995	0.000001	1.000000	16.076566	1.000000
0.044	9.999992	0.000001	0.999999	16.076558	1.000000
0.046	9.999988	0.000002	0.999999	16.076546	1.000000
0.049	9.999982	0.000003	0.999999	16.076528	1.000000
0.051	9.999973	0.000005	0.999998	16.076501	1.000000
0.054	9.999959	0.000007	0.999997	16.076463	1.000000
0.056	9.999940	0.000010	0.999995	16.076407	1.000000
0.059	9.999913	0.000015	0.999993	16.076327	1.000000
0.061	9.999874	0.000021	0.999990	16.076214	1.000000
0.064	9.999820	0.000031	0.999985	16.076055	1.000000
0.066	9.999744	0.000044	0.999979	16.075833	1.000000
0.069	9.999639	0.000062	0.999971	16.075528	1.000000
0.071	9.999497	0.000086	0.999959	16.075110	1.000000
0.074	9.999303	0.000119	0.999943	16.074544	1.000000
0.076	9.999043	0.000164	0.999922	16.073785	1.000000
0.079	9.998698	0.000223	0.999893	16.072777	1.000000
0.081	9.998244	0.000300	0.999856	16.071448	1.000000
0.084	9.997651	0.000402	0.999808	16.069716	1.000000
0.086	9.996885	0.000533	0.999745	16.067479	1.000000
0.089	9.995906	0.000700	0.999665	16.064617	1.000000
0.091	9.994664	0.000912	0.999564	16.060990	1.000000
0.094	9.993106	0.001179	0.999436	16.056438	1.000000
0.096	9.991169	0.001510	0.999278	16.050781	1.000000
0.099	9.988784	0.001918	0.999083	16.043817	1.000000
0.101	9.985875	0.002416	0.998845	16.035326	1.000000
0.104	9.982362	0.003017	0.998557	16.025073	1.000000
0.106	9.978158	0.003736	0.998214	16.012809	1.000000
0.109	9.973174	0.004589	0.997806	15.998278	1.000000
0.111	9.967321	0.005591	0.997327	15.981218	1.000000
0.114	9.960508	0.006758	0.996770	15.961374	1.000000
0.116	9.952649	0.008104	0.996128	15.938498	1.000000
0.119	9.943661	0.009644	0.995393	15.912356	1.000000
0.121	9.933469	0.011392	0.994559	15.882740	1.000000
0.124	9.922007	0.013358	0.993622	15.849463	1.000000
0.126	9.909218	0.015554	0.992577	15.812375	1.000000
0.129	9.895056	0.017987	0.991419	15.771356	1.000000
0.131	9.879489	0.020663	0.990146	15.726326	1.000000
0.134	9.862497	0.023588	0.988756	15.677243	1.000000
0.136	9.844070	0.026762	0.987249	15.624102	1.000000
0.139	9.824213	0.030186	0.985625	15.566932	1.000000
0.141	9.802941	0.033858	0.983884	15.505799	1.000000
0.144	9.780280	0.037775	0.982030	15.440798	1.000000
0.146	9.756263	0.041931	0.980064	15.372050	1.000000
0.149	9.730933	0.046321	0.977991	15.299699	1.000000
0.151	9.704338	0.050938	0.975813	15.223909	1.000000
0.154	9.676531	0.055772	0.973535	15.144855	1.000000
0.156	9.647571	0.060815	0.971162	15.062724	1.000000
0.159	9.617516	0.066057	0.968699	14.977709	1.000000
0.161	9.586428	0.071490	0.966150	14.890008	1.000000
0.164	9.554369	0.077102	0.963520	14.799818	1.000000
0.166	9.521399	0.082885	0.960814	14.707333	1.000000
0.169	9.487581	0.088829	0.958038	14.612744	1.000000
0.171	9.452972	0.094925	0.955195	14.516237	1.000000
0.174	9.417631	0.101162	0.952290	14.417991	1.000000
0.176	9.381611	0.107533	0.949329	14.318178	1.000000
0.179	9.344966	0.114029	0.946314	14.216959	1.000000
0.181	9.307746	0.120642	0.943250	14.114489	1.000000
0.184	9.269997	0.127365	0.940141	14.010914	1.000000
0.186	9.231766	0.134189	0.936991	13.906371	1.000000
0.189	9.193093	0.141109	0.933802	13.800987	1.000000
0.191	9.154018	0.148118	0.930578	13.694881	1.000000
0.194	9.114578	0.155209	0.927322	13.588166	1.000000
0.196	9.074808	0.162378	0.924037	13.480945	1.000000
0.199	9.034740	0.169620	0.920724	13.373314	1.000000
0.201	8.994404	0.176928	0.917388	13.265361	1.000000
0.204	8.953828	0.184299	0.914029	13.157170	1.000000
0.206	8.913037	0.191728	0.910651	13.048817	1.000000
0.209	8.872056	0.199212	0.907254	12.940373	1.000000
0.211	8.830908	0.206746	0.903841	12.831901	1.000000
0.214	8.789613	0.214328	0.900413	12.723463	1.000000
0.216	8.748191	0.221954	0.896973	12.615113	1.000000
0.219	8.706659	0.229621	0.893521	12.506903	1.000000
0.221	8.665035	0.237326	0.890058	12.398880	1.000000
